Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
48.9203,S,48.9203,0.02796246,0,0.97,0,0,52.85819,0.04019862,0,0,0,0,0.0151674115245584,0.0151674115245584,0,-29.33828,-29.33828,0,0,-0.1097041,11877.55,2327.497
49.0203,S,49.0203,0.02796069,0,0.97,0,0,52.85819,0.04019863,0,0,0,0,0.0151635967730357,0.0151635967730357,0,-29.33676,-29.33676,0,0,-0.1097041,11874.62,2327.497
49.1203,S,49.1203,0.02795893,0,0.97,0,0,52.85819,0.04019863,0,0,0,0,0.0151267141294511,0.0151267141294511,0,-29.33525,-29.33525,0,0,-0.1097041,11871.69,2327.497
49.22029,S,49.22029,0.02795717,0,0.97,0,0,52.85819,0.04019866,0,0,0,0,0.0151437761590643,0.0151437761590643,0,-29.33374,-29.33374,0,0,-0.1097041,11868.75,2327.497
49.32029,S,49.32029,0.0279554,0,0.97,0,0,52.85819,0.04019866,0,0,0,0,0.0151603222584242,0.0151603222584242,0,-29.33222,-29.33222,0,0,-0.1097041,11865.82,2327.497
49.42029,S,49.42029,0.02795363,0,0.97,0,0,52.85819,0.04019869,0,0,0,0,0.0151506251074665,0.0151506251074665,0,-29.33071,-29.33071,0,0,-0.1097041,11862.89,2327.497
49.52029,S,49.52029,0.02795188,0,0.97,0,0,52.85819,0.04019868,0,0,0,0,0.0151374153358574,0.0151374153358574,0,-29.3292,-29.3292,0,0,-0.1097041,11859.95,2327.497
49.62029,S,49.62029,0.02795011,0,0.97,0,0,52.85819,0.04019871,0,0,0,0,0.0151524157761003,0.0151524157761003,0,-29.32769,-29.32769,0,0,-0.1097041,11857.02,2327.497
49.72029,S,49.72029,0.02794834,0,0.97,0,0,52.85819,0.04019871,0,0,0,0,0.0151630858008218,0.0151630858008218,0,-29.32617,-29.32617,0,0,-0.1097041,11854.09,2327.497
49.82029,S,49.82029,0.02794657,0,0.97,0,0,52.85819,0.04019871,0,0,0,0,0.0151551376347001,0.0151551376347001,0,-29.32465,-29.32465,0,0,-0.1097041,11851.16,2327.497
49.92028,S,49.92028,0.02794481,0,0.97,0,0,52.85819,0.0401987,0,0,0,0,0.0151141457227197,0.0151141457227197,0,-29.32314,-29.32314,0,0,-0.1097041,11848.22,2327.497
50.02028,S,50.02028,0.02794305,0,0.97,0,0,52.85819,0.04019872,0,0,0,0,0.0151270842792428,0.0151270842792428,0,-29.32163,-29.32163,0,0,-0.1097041,11845.29,2327.497
50.12028,S,50.12028,0.02794129,0,0.97,0,0,52.85819,0.04019875,0,0,0,0,0.0151395073298062,0.0151395073298062,0,-29.32012,-29.32012,0,0,-0.1097041,11842.36,2327.497
50.22028,S,50.22028,0.02793952,0,0.97,0,0,52.85819,0.04019877,0,0,0,0,0.015147600230101,0.015147600230101,0,-29.31861,-29.31861,0,0,-0.1097041,11839.43,2327.497
50.32028,S,50.32028,0.02793775,0,0.97,0,0,52.85819,0.04019877,0,0,0,0,0.0151589924276507,0.0151589924276507,0,-29.31709,-29.31709,0,0,-0.1097041,11836.5,2327.497
50.42028,S,50.42028,0.02793599,0,0.97,0,0,52.85819,0.04019876,0,0,0,0,0.0151192488795147,0.0151192488795147,0,-29.31558,-29.31558,0,0,-0.1097041,11833.56,2327.497
50.52028,S,50.52028,0.02793423,0,0.97,0,0,52.85819,0.04019878,0,0,0,0,0.0151257975531749,0.0151257975531749,0,-29.31407,-29.31407,0,0,-0.1097041,11830.63,2327.497
50.62027,S,50.62027,0.02793247,0,0.97,0,0,52.85819,0.0401988,0,0,0,0,0.0151356456831166,0.0151356456831166,0,-29.31256,-29.31256,0,0,-0.1097041,11827.7,2327.497
50.72027,S,50.72027,0.0279307,0,0.97,0,0,52.85819,0.0401988,0,0,0,0,0.015144978625095,0.015144978625095,0,-29.31104,-29.31104,0,0,-0.1097041,11824.77,2327.497
50.82027,S,50.82027,0.02792894,0,0.97,0,0,52.85819,0.04019882,0,0,0,0,0.0151280531544984,0.0151280531544984,0,-29.30953,-29.30953,0,0,-0.1097041,11821.84,2327.497
50.92027,S,50.92027,0.02792718,0,0.97,0,0,52.85819,0.04019884,0,0,0,0,0.0151363547388286,0.0151363547388286,0,-29.30802,-29.30802,0,0,-0.1097041,11818.91,2327.497
51.02027,S,51.02027,0.02792542,0,0.97,0,0,52.85819,0.04019882,0,0,0,0,0.0151154626914192,0.0151154626914192,0,-29.30651,-29.30651,0,0,-0.1097041,11815.98,2327.497
51.12027,S,51.12027,0.02792366,0,0.97,0,0,52.85819,0.04019884,0,0,0,0,0.0151189225289343,0.0151189225289343,0,-29.305,-29.305,0,0,-0.1097041,11813.05,2327.497
51.22026,S,51.22026,0.0279219,0,0.97,0,0,52.85819,0.04019886,0,0,0,0,0.0151256821407202,0.0151256821407202,0,-29.30349,-29.30349,0,0,-0.1097041,11810.12,2327.497
51.32026,S,51.32026,0.02792014,0,0.97,0,0,52.85819,0.04019887,0,0,0,0,0.015128112185252,0.015128112185252,0,-29.30198,-29.30198,0,0,-0.1097041,11807.19,2327.497
51.42026,S,51.42026,0.02791838,0,0.97,0,0,52.85819,0.04019889,0,0,0,0,0.015133842110032,0.015133842110032,0,-29.30047,-29.30047,0,0,-0.1097041,11804.26,2327.497
51.52026,S,51.52026,0.02791662,0,0.97,0,0,52.85819,0.0401989,0,0,0,0,0.0151390572707726,0.0151390572707726,0,-29.29896,-29.29896,0,0,-0.1097041,11801.33,2327.497
51.62026,S,51.62026,0.02791486,0,0.97,0,0,52.85819,0.04019888,0,0,0,0,0.0151112821483892,0.0151112821483892,0,-29.29745,-29.29745,0,0,-0.1097041,11798.4,2327.497
51.72026,S,51.72026,0.0279131,0,0.97,0,0,52.85819,0.0401989,0,0,0,0,0.0151154708941874,0.0151154708941874,0,-29.29594,-29.29594,0,0,-0.1097041,11795.47,2327.497
51.82026,S,51.82026,0.02791134,0,0.97,0,0,52.85819,0.04019891,0,0,0,0,0.0151191450347454,0.0151191450347454,0,-29.29443,-29.29443,0,0,-0.1097041,11792.54,2327.497
51.92025,S,51.92025,0.02790958,0,0.97,0,0,52.85819,0.04019893,0,0,0,0,0.0151184899257899,0.0151184899257899,0,-29.29292,-29.29292,0,0,-0.1097041,11789.61,2327.497
52.02025,S,52.02025,0.02790782,0,0.97,0,0,52.85819,0.04019894,0,0,0,0,0.0151211350148444,0.0151211350148444,0,-29.29141,-29.29141,0,0,-0.1097041,11786.68,2327.497
52.12025,S,52.12025,0.02790606,0,0.97,0,0,52.85819,0.04019895,0,0,0,0,0.0151232656576141,0.0151232656576141,0,-29.2899,-29.2899,0,0,-0.1097041,11783.75,2327.497
52.22025,S,52.22025,0.0279043,0,0.97,0,0,52.85819,0.04019896,0,0,0,0,0.015121067209833,0.015121067209833,0,-29.28839,-29.28839,0,0,-0.1097041,11780.82,2327.497
52.32025,S,52.32025,0.02790254,0,0.97,0,0,52.85819,0.04019897,0,0,0,0,0.0151221691190031,0.0151221691190031,0,-29.28688,-29.28688,0,0,-0.1097041,11777.89,2327.497
52.42025,S,52.42025,0.02790078,0,0.97,0,0,52.85819,0.04019898,0,0,0,0,0.0151227567408583,0.0151227567408583,0,-29.28537,-29.28537,0,0,-0.1097041,11774.96,2327.497
52.52024,S,52.52024,0.02789902,0,0.97,0,0,52.85819,0.04019896,0,0,0,0,0.0150903811381724,0.0150903811381724,0,-29.28386,-29.28386,0,0,-0.1097041,11772.04,2327.497
52.62024,S,52.62024,0.02789726,0,0.97,0,0,52.85819,0.04019897,0,0,0,0,0.0150899432971343,0.0150899432971343,0,-29.28235,-29.28235,0,0,-0.1097041,11769.11,2327.497
52.72024,S,52.72024,0.0278955,0,0.97,0,0,52.85819,0.04019897,0,0,0,0,0.0150851766302722,0.0150851766302722,0,-29.28084,-29.28084,0,0,-0.1097041,11766.18,2327.497
52.82024,S,52.82024,0.02789374,0,0.97,0,0,52.85819,0.04019898,0,0,0,0,0.0150837105851593,0.0150837105851593,0,-29.27933,-29.27933,0,0,-0.1097041,11763.25,2327.497
52.92024,S,52.92024,0.02789199,0,0.97,0,0,52.85819,0.04019899,0,0,0,0,0.0150817305174726,0.0150817305174726,0,-29.27782,-29.27782,0,0,-0.1097041,11760.32,2327.497
53.02024,S,53.02024,0.02789023,0,0.97,0,0,52.85819,0.04019899,0,0,0,0,0.0150754217829601,0.0150754217829601,0,-29.27631,-29.27631,0,0,-0.1097041,11757.4,2327.497
53.12024,S,53.12024,0.02788847,0,0.97,0,0,52.85819,0.04019899,0,0,0,0,0.0150437972506197,0.0150437972506197,0,-29.27481,-29.27481,0,0,-0.1097041,11754.47,2327.497
53.22023,S,53.22023,0.02788671,0,0.97,0,0,52.85819,0.040199,0,0,0,0,0.0150622341972593,0.0150622341972593,0,-29.2733,-29.2733,0,0,-0.1097041,11751.54,2327.497
53.32023,S,53.32023,0.02788496,0,0.97,0,0,52.85819,0.04019903,0,0,0,0,0.0150829986531349,0.0150829986531349,0,-29.27179,-29.27179,0,0,-0.1097041,11748.61,2327.497
53.42023,S,53.42023,0.0278832,0,0.97,0,0,52.85819,0.040199,0,0,0,0,0.015049842659316,0.015049842659316,0,-29.27028,-29.27028,0,0,-0.1097041,11745.69,2327.497
53.52023,S,53.52023,0.02788145,0,0.97,0,0,52.85819,0.04019903,0,0,0,0,0.015044783654929,0.015044783654929,0,-29.26878,-29.26878,0,0,-0.1097041,11742.76,2327.497
53.62023,S,53.62023,0.02787969,0,0.97,0,0,52.85819,0.04019903,0,0,0,0,0.0150573566595398,0.0150573566595398,0,-29.26727,-29.26727,0,0,-0.1097041,11739.83,2327.497
53.72023,S,53.72023,0.02787793,0,0.97,0,0,52.85819,0.04019904,0,0,0,0,0.0150512715381126,0.0150512715381126,0,-29.26576,-29.26576,0,0,-0.1097041,11736.91,2327.497
53.82022,S,53.82022,0.02787618,0,0.97,0,0,52.85819,0.04019906,0,0,0,0,0.015044672870367,0.015044672870367,0,-29.26426,-29.26426,0,0,-0.1097041,11733.98,2327.497
53.92022,S,53.92022,0.02787443,0,0.97,0,0,52.85819,0.04019907,0,0,0,0,0.0150557097793396,0.0150557097793396,0,-29.26275,-29.26275,0,0,-0.1097041,11731.05,2327.497
54.02022,S,54.02022,0.02787267,0,0.97,0,0,52.85819,0.04019909,0,0,0,0,0.0150480853112782,0.0150480853112782,0,-29.26125,-29.26125,0,0,-0.1097041,11728.13,2327.497
54.12022,S,54.12022,0.02787092,0,0.97,0,0,52.85819,0.0401991,0,0,0,0,0.0150619134969432,0.0150619134969432,0,-29.25974,-29.25974,0,0,-0.1097041,11725.2,2327.497
54.22022,S,54.22022,0.02786917,0,0.97,0,0,52.85819,0.04019912,0,0,0,0,0.0150494487423174,0.0150494487423174,0,-29.25824,-29.25824,0,0,-0.1097041,11722.28,2327.497
54.32022,S,54.32022,0.02786741,0,0.97,0,0,52.85819,0.04019912,0,0,0,0,0.015062253717474,0.015062253717474,0,-29.25673,-29.25673,0,0,-0.1097041,11719.35,2327.497
54.42022,S,54.42022,0.02786565,0,0.97,0,0,52.85819,0.04019912,0,0,0,0,0.0150487635845522,0.0150487635845522,0,-29.25522,-29.25522,0,0,-0.1097041,11716.42,2327.497
54.52021,S,54.52021,0.0278639,0,0.97,0,0,52.85819,0.04019914,0,0,0,0,0.0150385749727491,0.0150385749727491,0,-29.25372,-29.25372,0,0,-0.1097041,11713.5,2327.497
54.62021,S,54.62021,0.02786215,0,0.97,0,0,52.85819,0.04019913,0,0,0,0,0.0150212725226382,0.0150212725226382,0,-29.25222,-29.25222,0,0,-0.1097041,11710.57,2327.497
54.72021,S,54.72021,0.0278604,0,0.97,0,0,52.85819,0.04019918,0,0,0,0,0.0150567894433991,0.0150567894433991,0,-29.25072,-29.25072,0,0,-0.1097041,11707.65,2327.497
54.82021,S,54.82021,0.02785865,0,0.97,0,0,52.85819,0.04019917,0,0,0,0,0.0150384713071716,0.0150384713071716,0,-29.24922,-29.24922,0,0,-0.1097041,11704.72,2327.497
54.92021,S,54.92021,0.02785689,0,0.97,0,0,52.85819,0.04019916,0,0,0,0,0.0150482119797744,0.0150482119797744,0,-29.24771,-29.24771,0,0,-0.1097041,11701.8,2327.497
55.02021,S,55.02021,0.02785515,0,0.97,0,0,52.85819,0.04019919,0,0,0,0,0.0150316510581163,0.0150316510581163,0,-29.24621,-29.24621,0,0,-0.1097041,11698.87,2327.497
55.1202,S,55.1202,0.0278534,0,0.97,0,0,52.85819,0.04019921,0,0,0,0,0.0150403693597383,0.0150403693597383,0,-29.24471,-29.24471,0,0,-0.1097041,11695.95,2327.497
55.2202,S,55.2202,0.02785165,0,0.97,0,0,52.85819,0.04019923,0,0,0,0,0.0150485771236788,0.0150485771236788,0,-29.24321,-29.24321,0,0,-0.1097041,11693.02,2327.497
55.3202,S,55.3202,0.02784989,0,0.97,0,0,52.85819,0.04019921,0,0,0,0,0.0150524597049611,0.0150524597049611,0,-29.2417,-29.2417,0,0,-0.1097041,11690.1,2327.497
55.4202,S,55.4202,0.02784814,0,0.97,0,0,52.85819,0.04019924,0,0,0,0,0.0150376657515352,0.0150376657515352,0,-29.2402,-29.2402,0,0,-0.1097041,11687.18,2327.497
55.5202,S,55.5202,0.0278464,0,0.97,0,0,52.85819,0.04019926,0,0,0,0,0.0150443410787773,0.0150443410787773,0,-29.2387,-29.2387,0,0,-0.1097041,11684.25,2327.497
55.6202,S,55.6202,0.02784465,0,0.97,0,0,52.85819,0.04019927,0,0,0,0,0.0150466913804337,0.0150466913804337,0,-29.2372,-29.2372,0,0,-0.1097041,11681.33,2327.497
55.7202,S,55.7202,0.02784289,0,0.97,0,0,52.85819,0.04019926,0,0,0,0,0.0150523461033458,0.0150523461033458,0,-29.23569,-29.23569,0,0,-0.1097041,11678.41,2327.497
55.82019,S,55.82019,0.02784114,0,0.97,0,0,52.85819,0.04019928,0,0,0,0,0.015035505263036,0.015035505263036,0,-29.23419,-29.23419,0,0,-0.1097041,11675.48,2327.497
55.92019,S,55.92019,0.0278394,0,0.97,0,0,52.85819,0.04019929,0,0,0,0,0.0150363237570446,0.0150363237570446,0,-29.23269,-29.23269,0,0,-0.1097041,11672.56,2327.497
56.02019,S,56.02019,0.02783765,0,0.97,0,0,52.85819,0.04019931,0,0,0,0,0.0150404468293743,0.0150404468293743,0,-29.23119,-29.23119,0,0,-0.1097041,11669.64,2327.497
56.12019,S,56.12019,0.02783589,0,0.97,0,0,52.85819,0.04019929,0,0,0,0,0.0150402451378042,0.0150402451378042,0,-29.22968,-29.22968,0,0,-0.1097041,11666.71,2327.497
56.22019,S,56.22019,0.02783414,0,0.97,0,0,52.85819,0.0401993,0,0,0,0,0.0150213582527456,0.0150213582527456,0,-29.22818,-29.22818,0,0,-0.1097041,11663.79,2327.497
56.32019,S,56.32019,0.0278324,0,0.97,0,0,52.85819,0.04019932,0,0,0,0,0.0150239501464711,0.0150239501464711,0,-29.22668,-29.22668,0,0,-0.1097041,11660.87,2327.497
56.42019,S,56.42019,0.02783065,0,0.97,0,0,52.85819,0.04019933,0,0,0,0,0.0150222174333763,0.0150222174333763,0,-29.22518,-29.22518,0,0,-0.1097041,11657.94,2327.497
56.52018,S,56.52018,0.0278289,0,0.97,0,0,52.85819,0.04019934,0,0,0,0,0.015023789560253,0.015023789560253,0,-29.22368,-29.22368,0,0,-0.1097041,11655.02,2327.497
56.62018,S,56.62018,0.02782715,0,0.97,0,0,52.85819,0.04019935,0,0,0,0,0.0150248518821598,0.0150248518821598,0,-29.22218,-29.22218,0,0,-0.1097041,11652.1,2327.497
56.72018,S,56.72018,0.0278254,0,0.97,0,0,52.85819,0.04019936,0,0,0,0,0.0150215897540775,0.0150215897540775,0,-29.22068,-29.22068,0,0,-0.1097041,11649.18,2327.497
56.82018,S,56.82018,0.02782365,0,0.97,0,0,52.85819,0.04019937,0,0,0,0,0.0150216326228474,0.0150216326228474,0,-29.21918,-29.21918,0,0,-0.1097041,11646.26,2327.497
56.92018,S,56.92018,0.02782191,0,0.97,0,0,52.85819,0.04019938,0,0,0,0,0.0150211658434785,0.0150211658434785,0,-29.21768,-29.21768,0,0,-0.1097041,11643.33,2327.497
57.02018,S,57.02018,0.02782016,0,0.97,0,0,52.85819,0.04019939,0,0,0,0,0.0150163747709868,0.0150163747709868,0,-29.21618,-29.21618,0,0,-0.1097041,11640.41,2327.497
57.12017,S,57.12017,0.02781841,0,0.97,0,0,52.85819,0.04019939,0,0,0,0,0.0150148888522068,0.0150148888522068,0,-29.21468,-29.21468,0,0,-0.1097041,11637.49,2327.497
57.22017,S,57.22017,0.02781667,0,0.97,0,0,52.85819,0.0401994,0,0,0,0,0.0150128934421261,0.0150128934421261,0,-29.21318,-29.21318,0,0,-0.1097041,11634.57,2327.497
57.32017,S,57.32017,0.02781492,0,0.97,0,0,52.85819,0.04019941,0,0,0,0,0.0150065738958034,0.0150065738958034,0,-29.21168,-29.21168,0,0,-0.1097041,11631.65,2327.497
57.42017,S,57.42017,0.02781317,0,0.97,0,0,52.85819,0.04019941,0,0,0,0,0.0150035596600375,0.0150035596600375,0,-29.21018,-29.21018,0,0,-0.1097041,11628.73,2327.497
57.52017,S,57.52017,0.02781143,0,0.97,0,0,52.85819,0.04019941,0,0,0,0,0.0150000360898233,0.0150000360898233,0,-29.20868,-29.20868,0,0,-0.1097041,11625.81,2327.497
57.62017,S,57.62017,0.02780968,0,0.97,0,0,52.85819,0.04019942,0,0,0,0,0.0149921885402193,0.0149921885402193,0,-29.20718,-29.20718,0,0,-0.1097041,11622.89,2327.497
57.72017,S,57.72017,0.02780793,0,0.97,0,0,52.85819,0.04019943,0,0,0,0,0.0149876464580174,0.0149876464580174,0,-29.20568,-29.20568,0,0,-0.1097041,11619.96,2327.497
57.82016,S,57.82016,0.02780618,0,0.97,0,0,52.85819,0.04019946,0,0,0,0,0.0150110738665532,0.0150110738665532,0,-29.20418,-29.20418,0,0,-0.1097041,11617.04,2327.497
57.92016,S,57.92016,0.02780444,0,0.97,0,0,52.85819,0.04019947,0,0,0,0,0.0150016958589916,0.0150016958589916,0,-29.20268,-29.20268,0,0,-0.1097041,11614.12,2327.497
58.02016,S,58.02016,0.02780269,0,0.97,0,0,52.85819,0.04019947,0,0,0,0,0.0149956234758264,0.0149956234758264,0,-29.20118,-29.20118,0,0,-0.1097041,11611.2,2327.497
58.12016,S,58.12016,0.02780095,0,0.97,0,0,52.85819,0.04019947,0,0,0,0,0.0149890420721022,0.0149890420721022,0,-29.19968,-29.19968,0,0,-0.1097041,11608.28,2327.497
58.22016,S,58.22016,0.0277992,0,0.97,0,0,52.85819,0.04019947,0,0,0,0,0.014978137002835,0.014978137002835,0,-29.19818,-29.19818,0,0,-0.1097041,11605.36,2327.497
58.32016,S,58.32016,0.02779745,0,0.97,0,0,52.85819,0.04019947,0,0,0,0,0.0149705377148308,0.0149705377148308,0,-29.19668,-29.19668,0,0,-0.1097041,11602.44,2327.497
58.42015,S,58.42015,0.02779571,0,0.97,0,0,52.85819,0.04019947,0,0,0,0,0.0149586148658472,0.0149586148658472,0,-29.19518,-29.19518,0,0,-0.1097041,11599.52,2327.497
58.52015,S,58.52015,0.02779397,0,0.97,0,0,52.85819,0.04019949,0,0,0,0,0.0149499979027112,0.0149499979027112,0,-29.19369,-29.19369,0,0,-0.1097041,11596.61,2327.497
58.62015,S,58.62015,0.02779222,0,0.97,0,0,52.85819,0.04019949,0,0,0,0,0.0149628892646803,0.0149628892646803,0,-29.19219,-29.19219,0,0,-0.1097041,11593.69,2327.497
58.72015,S,58.72015,0.02779048,0,0.97,0,0,52.85819,0.04019949,0,0,0,0,0.0149494412682216,0.0149494412682216,0,-29.19069,-29.19069,0,0,-0.1097041,11590.77,2327.497
58.82015,S,58.82015,0.02778874,0,0.97,0,0,52.85819,0.04019951,0,0,0,0,0.0149392993142214,0.0149392993142214,0,-29.1892,-29.1892,0,0,-0.1097041,11587.85,2327.497
58.92015,S,58.92015,0.02778699,0,0.97,0,0,52.85819,0.04019951,0,0,0,0,0.014950669238651,0.014950669238651,0,-29.1877,-29.1877,0,0,-0.1097041,11584.93,2327.497
59.02015,S,59.02015,0.02778526,0,0.97,0,0,52.85819,0.04019953,0,0,0,0,0.0149356965638745,0.0149356965638745,0,-29.18621,-29.18621,0,0,-0.1097041,11582.01,2327.497
59.12014,S,59.12014,0.02778352,0,0.97,0,0,52.85819,0.04019955,0,0,0,0,0.0149460528349366,0.0149460528349366,0,-29.18472,-29.18472,0,0,-0.1097041,11579.09,2327.497
59.22014,S,59.22014,0.02778177,0,0.97,0,0,52.85819,0.04019959,0,0,0,0,0.0149843407317007,0.0149843407317007,0,-29.18322,-29.18322,0,0,-0.1097041,11576.17,2327.497
59.32014,S,59.32014,0.02778003,0,0.97,0,0,52.85819,0.04019958,0,0,0,0,0.0149678420531956,0.0149678420531956,0,-29.18172,-29.18172,0,0,-0.1097041,11573.26,2327.497
59.42014,S,59.42014,0.02777829,0,0.97,0,0,52.85819,0.04019956,0,0,0,0,0.0149262177699754,0.0149262177699754,0,-29.18023,-29.18023,0,0,-0.1097041,11570.34,2327.497
59.52014,S,59.52014,0.02777655,0,0.97,0,0,52.85819,0.04019959,0,0,0,0,0.0149629764131589,0.0149629764131589,0,-29.17873,-29.17873,0,0,-0.1097041,11567.42,2327.497
59.62014,S,59.62014,0.0277748,0,0.97,0,0,52.85819,0.04019959,0,0,0,0,0.0149449539944371,0.0149449539944371,0,-29.17723,-29.17723,0,0,-0.1097041,11564.5,2327.497
59.72013,S,59.72013,0.02777306,0,0.97,0,0,52.85819,0.0401996,0,0,0,0,0.0149302380879632,0.0149302380879632,0,-29.17574,-29.17574,0,0,-0.1097041,11561.58,2327.497
59.82013,S,59.82013,0.02777133,0,0.97,0,0,52.85819,0.04019962,0,0,0,0,0.0149370447342463,0.0149370447342463,0,-29.17425,-29.17425,0,0,-0.1097041,11558.67,2327.497
59.92013,S,59.92013,0.02776959,0,0.97,0,0,52.85819,0.04019964,0,0,0,0,0.0149395308646874,0.0149395308646874,0,-29.17276,-29.17276,0,0,-0.1097041,11555.75,2327.497
60.02013,S,60.02013,0.02776785,0,0.97,0,0,52.85819,0.04019963,0,0,0,0,0.014945325925396,0.014945325925396,0,-29.17126,-29.17126,0,0,-0.1097041,11552.83,2327.497
60.12013,S,60.12013,0.02776611,0,0.97,0,0,52.85819,0.04019967,0,0,0,0,0.014956992763274,0.014956992763274,0,-29.16977,-29.16977,0,0,-0.1097041,11549.92,2327.497
60.22013,S,60.22013,0.02776438,0,0.97,0,0,52.85819,0.04019966,0,0,0,0,0.0149295490320114,0.0149295490320114,0,-29.16828,-29.16828,0,0,-0.1097041,11547,2327.497
60.32013,S,60.32013,0.02776263,0,0.97,0,0,52.85819,0.04019968,0,0,0,0,0.014962231744498,0.014962231744498,0,-29.16678,-29.16678,0,0,-0.1097041,11544.08,2327.497
60.42012,S,60.42012,0.02776089,0,0.97,0,0,52.85819,0.0401997,0,0,0,0,0.0149439627153569,0.0149439627153569,0,-29.16529,-29.16529,0,0,-0.1097041,11541.17,2327.497
60.52012,S,60.52012,0.02775916,0,0.97,0,0,52.85819,0.0401997,0,0,0,0,0.0149434098491881,0.0149434098491881,0,-29.1638,-29.1638,0,0,-0.1097041,11538.25,2327.497
60.62012,S,60.62012,0.02775741,0,0.97,0,0,52.85819,0.04019969,0,0,0,0,0.0149461662234387,0.0149461662234387,0,-29.1623,-29.1623,0,0,-0.1097041,11535.33,2327.497
60.72012,S,60.72012,0.02775568,0,0.97,0,0,52.85819,0.0401997,0,0,0,0,0.0149225616012529,0.0149225616012529,0,-29.16081,-29.16081,0,0,-0.1097041,11532.42,2327.497
60.82012,S,60.82012,0.02775394,0,0.97,0,0,52.85819,0.04019972,0,0,0,0,0.0149243060839623,0.0149243060839623,0,-29.15932,-29.15932,0,0,-0.1097041,11529.5,2327.497
60.92012,S,60.92012,0.02775221,0,0.97,0,0,52.85819,0.04019976,0,0,0,0,0.0149539335929774,0.0149539335929774,0,-29.15783,-29.15783,0,0,-0.1097041,11526.58,2327.497
61.02011,S,61.02011,0.02775046,0,0.97,0,0,52.85819,0.04019975,0,0,0,0,0.0149508499252065,0.0149508499252065,0,-29.15633,-29.15633,0,0,-0.1097041,11523.67,2327.497
61.12011,S,61.12011,0.02774873,0,0.97,0,0,52.85819,0.04019976,0,0,0,0,0.0149290303212197,0.0149290303212197,0,-29.15484,-29.15484,0,0,-0.1097041,11520.75,2327.497
61.22011,S,61.22011,0.02774699,0,0.97,0,0,52.85819,0.04019977,0,0,0,0,0.0149287498735688,0.0149287498735688,0,-29.15335,-29.15335,0,0,-0.1097041,11517.84,2327.497
61.32011,S,61.32011,0.02774525,0,0.97,0,0,52.85819,0.04019977,0,0,0,0,0.0149241496335719,0.0149241496335719,0,-29.15186,-29.15186,0,0,-0.1097041,11514.92,2327.497
61.42011,S,61.42011,0.02774352,0,0.97,0,0,52.85819,0.04019978,0,0,0,0,0.0149228590473243,0.0149228590473243,0,-29.15037,-29.15037,0,0,-0.1097041,11512.01,2327.497
61.52011,S,61.52011,0.02774178,0,0.97,0,0,52.85819,0.04019979,0,0,0,0,0.0149210634691599,0.0149210634691599,0,-29.14888,-29.14888,0,0,-0.1097041,11509.09,2327.497
61.62011,S,61.62011,0.02774005,0,0.97,0,0,52.85819,0.04019983,0,0,0,0,0.0149433162572521,0.0149433162572521,0,-29.14739,-29.14739,0,0,-0.1097041,11506.18,2327.497
61.7201,S,61.7201,0.02773832,0,0.97,0,0,52.85819,0.04019983,0,0,0,0,0.0149405079499374,0.0149405079499374,0,-29.1459,-29.1459,0,0,-0.1097041,11503.26,2327.497
61.8201,S,61.8201,0.02773658,0,0.97,0,0,52.85819,0.04019984,0,0,0,0,0.0149371948056114,0.0149371948056114,0,-29.14441,-29.14441,0,0,-0.1097041,11500.35,2327.497
61.9201,S,61.9201,0.02773484,0,0.97,0,0,52.85819,0.04019985,0,0,0,0,0.0149295621786223,0.0149295621786223,0,-29.14292,-29.14292,0,0,-0.1097041,11497.44,2327.497
62.0201,S,62.0201,0.02773311,0,0.97,0,0,52.85819,0.04019985,0,0,0,0,0.0149252395150654,0.0149252395150654,0,-29.14143,-29.14143,0,0,-0.1097041,11494.52,2327.497
62.1201,S,62.1201,0.02773137,0,0.97,0,0,52.85819,0.04019985,0,0,0,0,0.014920412169289,0.014920412169289,0,-29.13994,-29.13994,0,0,-0.1097041,11491.61,2327.497
62.2201,S,62.2201,0.02772964,0,0.97,0,0,52.85819,0.04019989,0,0,0,0,0.0149396161011168,0.0149396161011168,0,-29.13845,-29.13845,0,0,-0.1097041,11488.69,2327.497
62.3201,S,62.3201,0.0277279,0,0.97,0,0,52.85819,0.04019989,0,0,0,0,0.0149337766464441,0.0149337766464441,0,-29.13696,-29.13696,0,0,-0.1097041,11485.78,2327.497
62.42009,S,62.42009,0.02772617,0,0.97,0,0,52.85819,0.04019989,0,0,0,0,0.0149274326644502,0.0149274326644502,0,-29.13547,-29.13547,0,0,-0.1097041,11482.87,2327.497
62.52009,S,62.52009,0.02772444,0,0.97,0,0,52.85819,0.04019989,0,0,0,0,0.0149167695095045,0.0149167695095045,0,-29.13398,-29.13398,0,0,-0.1097041,11479.95,2327.497
62.62009,S,62.62009,0.0277227,0,0.97,0,0,52.85819,0.04019989,0,0,0,0,0.0149094166276669,0.0149094166276669,0,-29.13249,-29.13249,0,0,-0.1097041,11477.04,2327.497
